"colony","year","Site","track","sample","height","dia","StavR","WtavR","WtsdR","StsdR","winSlope","sumSlope","ccoldday","warmday","WcsavR","WcssdR","ScsavR","ScssdR","cummu_dhwm","cummu_dcwm","gulf","calc","count95","count90","count10","count05","Bheight"
"ala08",2006,"AlAqah","t1","ala08_t1",8,15,32.3626229508197,23.1885245901639,0.53876969744525,0.433958145598337,0.0407453595094045,-0.0116078528213361,25,294,0.139409836065574,0.0741748782830549,0.138606557377049,0.0459678433576214,0,-12.4144444765469,"oman",0.656,0,0,0,0,3.6157
"ala08",2006,"AlAqah","t2","ala08_t2",8,15,32.3626229508197,23.1885245901639,0.53876969744525,0.433958145598337,0.0407453595094045,-0.0116078528213361,25,294,0.139409836065574,0.0741748782830549,0.138606557377049,0.0459678433576214,0,-12.4144444765469,"oman",1.291,0,0,0,0,3.6157
"ala10",2006,"AlAqah","t1","ala10_t1",8.5,18,32.3626229508197,23.1885245901639,0.53876969744525,0.433958145598337,0.0407453595094045,-0.0116078528213361,25,294,0.139409836065574,0.0741748782830549,0.138606557377049,0.0459678433576214,0,-12.4144444765469,"oman",0.982,0,0,0,0,4.7766
"ala10",2006,"AlAqah","t2","ala10_t2",8.5,18,32.3626229508197,23.1885245901639,0.53876969744525,0.433958145598337,0.0407453595094045,-0.0116078528213361,25,294,0.139409836065574,0.0741748782830549,0.138606557377049,0.0459678433576214,0,-12.4144444765469,"oman",0.927,0,0,0,0,4.7766
"ala12",2006,"AlAqah","t1","ala12_t1",13.5,23,32.3626229508197,23.1885245901639,0.53876969744525,0.433958145598337,0.0407453595094045,-0.0116078528213361,25,294,0.139409836065574,0.0741748782830549,0.138606557377049,0.0459678433576214,0,-12.4144444765469,"oman",0.727,0,0,0,0,10.25085
"ala12",2006,"AlAqah","t2","ala12_t2",13.5,23,32.3626229508197,23.1885245901639,0.53876969744525,0.433958145598337,0.0407453595094045,-0.0116078528213361,25,294,0.139409836065574,0.0741748782830549,0.138606557377049,0.0459678433576214,0,-12.4144444765469,"oman",1.403,0,0,0,0,10.25085
"del01",2006,"Delma","t1","del01_t1",7,15,33.9031147540984,20.5219672131148,0.569510958841388,0.628435997758473,0.0552013005720872,-0.0703819401572211,23,326,0.072,0.0349747527987452,0.0698688524590164,0.0264767038544177,62.9692082111436,0,"gulf",0.655,18,42,47,15,2.89065
"del01",2006,"Delma","t2","del01_t2",7,15,33.9031147540984,20.5219672131148,0.569510958841388,0.628435997758473,0.0552013005720872,-0.0703819401572211,23,326,0.072,0.0349747527987452,0.0698688524590164,0.0264767038544177,62.9692082111436,0,"gulf",0.423,18,42,47,15,2.89065
"del07",2006,"Delma","t1","del07_t1",10,19,33.9031147540984,20.5219672131148,0.569510958841388,0.628435997758473,0.0552013005720872,-0.0703819401572211,23,326,0.072,0.0349747527987452,0.0698688524590164,0.0264767038544177,62.9692082111436,0,"gulf",0.668,18,42,47,15,5.707
"del07",2006,"Delma","t2","del07_t2",10,19,33.9031147540984,20.5219672131148,0.569510958841388,0.628435997758473,0.0552013005720872,-0.0703819401572211,23,326,0.072,0.0349747527987452,0.0698688524590164,0.0264767038544177,62.9692082111436,0,"gulf",0.5,18,42,47,15,5.707
"del08",2006,"Delma","t2","del08_t2",8,16,33.9031147540984,20.5219672131148,0.569510958841388,0.628435997758473,0.0552013005720872,-0.0703819401572211,23,326,0.072,0.0349747527987452,0.0698688524590164,0.0264767038544177,62.9692082111436,0,"gulf",0.661,18,42,47,15,2.46285
"del09",2006,"Delma","t1","del09_t1",6,15,33.9031147540984,20.5219672131148,0.569510958841388,0.628435997758473,0.0552013005720872,-0.0703819401572211,23,326,0.072,0.0349747527987452,0.0698688524590164,0.0264767038544177,62.9692082111436,0,"gulf",0.825,18,42,47,15,3.25535
"del09",2006,"Delma","t2","del09_t2",6,15,33.9031147540984,20.5219672131148,0.569510958841388,0.628435997758473,0.0552013005720872,-0.0703819401572211,23,326,0.072,0.0349747527987452,0.0698688524590164,0.0264767038544177,62.9692082111436,0,"gulf",0.765,18,42,47,15,3.25535
"del12",2006,"Delma","t1","del12_t1",12,20,33.9031147540984,20.5219672131148,0.569510958841388,0.628435997758473,0.0552013005720872,-0.0703819401572211,23,326,0.072,0.0349747527987452,0.0698688524590164,0.0264767038544177,62.9692082111436,0,"gulf",0.541,18,42,47,15,6.43005
"del12",2006,"Delma","t2","del12_t2",12,20,33.9031147540984,20.5219672131148,0.569510958841388,0.628435997758473,0.0552013005720872,-0.0703819401572211,23,326,0.072,0.0349747527987452,0.0698688524590164,0.0264767038544177,62.9692082111436,0,"gulf",1.464,18,42,47,15,6.43005
"del20",2006,"Delma","t1","del20_t1",9,14,33.9031147540984,20.5219672131148,0.569510958841388,0.628435997758473,0.0552013005720872,-0.0703819401572211,23,326,0.072,0.0349747527987452,0.0698688524590164,0.0264767038544177,62.9692082111436,0,"gulf",0.702,18,42,47,15,4.7948
"del20",2006,"Delma","t2","del20_t2",9,14,33.9031147540984,20.5219672131148,0.569510958841388,0.628435997758473,0.0552013005720872,-0.0703819401572211,23,326,0.072,0.0349747527987452,0.0698688524590164,0.0264767038544177,62.9692082111436,0,"gulf",0.582,18,42,47,15,4.7948
"dib03",2006,"Dibba","t1","dib03_t1",8,24,32.2618032786885,23.1372131147541,0.498511555023355,0.483364969757916,0.038813433757254,-0.0101396880273284,25,294,0.142081967213115,0.0748850886540988,0.145622950819672,0.0464930689940003,0,0,"oman",0.605,0,0,0,0,3.31045
"dib03",2006,"Dibba","t2","dib03_t2",8,24,32.2618032786885,23.1372131147541,0.498511555023355,0.483364969757916,0.038813433757254,-0.0101396880273284,25,294,0.142081967213115,0.0748850886540988,0.145622950819672,0.0464930689940003,0,0,"oman",0.733,0,0,0,0,3.31045
"dib04",2006,"Dibba","t1","dib04_t1",14,28,32.2618032786885,23.1372131147541,0.498511555023355,0.483364969757916,0.038813433757254,-0.0101396880273284,25,294,0.142081967213115,0.0748850886540988,0.145622950819672,0.0464930689940003,0,0,"oman",0.405,0,0,0,0,9.3281
"dib04",2006,"Dibba","t2","dib04_t2",14,28,32.2618032786885,23.1372131147541,0.498511555023355,0.483364969757916,0.038813433757254,-0.0101396880273284,25,294,0.142081967213115,0.0748850886540988,0.145622950819672,0.0464930689940003,0,0,"oman",0.689,0,0,0,0,9.3281
"dib06",2006,"Dibba","t1","dib06_t1",8.5,21,32.2618032786885,23.1372131147541,0.498511555023355,0.483364969757916,0.038813433757254,-0.0101396880273284,25,294,0.142081967213115,0.0748850886540988,0.145622950819672,0.0464930689940003,0,0,"oman",0.973,0,0,0,0,3.48505
"dib06",2006,"Dibba","t2","dib06_t2",8.5,21,32.2618032786885,23.1372131147541,0.498511555023355,0.483364969757916,0.038813433757254,-0.0101396880273284,25,294,0.142081967213115,0.0748850886540988,0.145622950819672,0.0464930689940003,0,0,"oman",0.951,0,0,0,0,3.48505
"dib08",2006,"Dibba","t1","dib08_t1",7,23,32.2618032786885,23.1372131147541,0.498511555023355,0.483364969757916,0.038813433757254,-0.0101396880273284,25,294,0.142081967213115,0.0748850886540988,0.145622950819672,0.0464930689940003,0,0,"oman",0.79,0,0,0,0,2.46435
"dib08",2006,"Dibba","t2","dib08_t2",7,23,32.2618032786885,23.1372131147541,0.498511555023355,0.483364969757916,0.038813433757254,-0.0101396880273284,25,294,0.142081967213115,0.0748850886540988,0.145622950819672,0.0464930689940003,0,0,"oman",0.751,0,0,0,0,2.46435
"ras04",2006,"RasGhanada","t1","ras04_t1",7.5,14,33.1867213114754,21.1773770491803,0.816298355666897,0.48831929892737,0.0672182573980327,-0.0512227847059308,24,320,0.121114754098361,0.0618617001492457,0.086672131147541,0.0440127713705448,0,-67.1047981162329,"gulf",0.671,0,11,24,8,4.66205
"ras04",2006,"RasGhanada","t2","ras04_t2",7.5,14,33.1867213114754,21.1773770491803,0.816298355666897,0.48831929892737,0.0672182573980327,-0.0512227847059308,24,320,0.121114754098361,0.0618617001492457,0.086672131147541,0.0440127713705448,0,-67.1047981162329,"gulf",0.719,0,11,24,8,4.66205
"ras07",2006,"RasGhanada","t1","ras07_t1",4,11,33.1867213114754,21.1773770491803,0.816298355666897,0.48831929892737,0.0672182573980327,-0.0512227847059308,24,320,0.121114754098361,0.0618617001492457,0.086672131147541,0.0440127713705448,0,-67.1047981162329,"gulf",0.563,0,11,24,8,1.43705
"ras07",2006,"RasGhanada","t2","ras07_t2",4,11,33.1867213114754,21.1773770491803,0.816298355666897,0.48831929892737,0.0672182573980327,-0.0512227847059308,24,320,0.121114754098361,0.0618617001492457,0.086672131147541,0.0440127713705448,0,-67.1047981162329,"gulf",0.562,0,11,24,8,1.43705
"ras09",2006,"RasGhanada","t1","ras09_t1",5,18,33.1867213114754,21.1773770491803,0.816298355666897,0.48831929892737,0.0672182573980327,-0.0512227847059308,24,320,0.121114754098361,0.0618617001492457,0.086672131147541,0.0440127713705448,0,-67.1047981162329,"gulf",0.534,0,11,24,8,1.8871
"ras09",2006,"RasGhanada","t2","ras09_t2",5,18,33.1867213114754,21.1773770491803,0.816298355666897,0.48831929892737,0.0672182573980327,-0.0512227847059308,24,320,0.121114754098361,0.0618617001492457,0.086672131147541,0.0440127713705448,0,-67.1047981162329,"gulf",0.649,0,11,24,8,1.8871
"ras11",2006,"RasGhanada","t1","ras11_t1",11,14,33.1867213114754,21.1773770491803,0.816298355666897,0.48831929892737,0.0672182573980327,-0.0512227847059308,24,320,0.121114754098361,0.0618617001492457,0.086672131147541,0.0440127713705448,0,-67.1047981162329,"gulf",1.093,0,11,24,8,6.3079
"ras11",2006,"RasGhanada","t2","ras11_t2",11,14,33.1867213114754,21.1773770491803,0.816298355666897,0.48831929892737,0.0672182573980327,-0.0512227847059308,24,320,0.121114754098361,0.0618617001492457,0.086672131147541,0.0440127713705448,0,-67.1047981162329,"gulf",0.736,0,11,24,8,6.3079
"ras12",2006,"RasGhanada","t1","ras12_t1",12,16,33.1867213114754,21.1773770491803,0.816298355666897,0.48831929892737,0.0672182573980327,-0.0512227847059308,24,320,0.121114754098361,0.0618617001492457,0.086672131147541,0.0440127713705448,0,-67.1047981162329,"gulf",1.277,0,11,24,8,8.14545
"ras12",2006,"RasGhanada","t2","ras12_t2",12,16,33.1867213114754,21.1773770491803,0.816298355666897,0.48831929892737,0.0672182573980327,-0.0512227847059308,24,320,0.121114754098361,0.0618617001492457,0.086672131147541,0.0440127713705448,0,-67.1047981162329,"gulf",0.73,0,11,24,8,8.14545
"ras13",2006,"RasGhanada","t1","ras13_t1",8.5,23,33.1867213114754,21.1773770491803,0.816298355666897,0.48831929892737,0.0672182573980327,-0.0512227847059308,24,320,0.121114754098361,0.0618617001492457,0.086672131147541,0.0440127713705448,0,-67.1047981162329,"gulf",0.511,0,11,24,8,4.54705
"ras13",2006,"RasGhanada","t2","ras13_t2",8.5,23,33.1867213114754,21.1773770491803,0.816298355666897,0.48831929892737,0.0672182573980327,-0.0512227847059308,24,320,0.121114754098361,0.0618617001492457,0.086672131147541,0.0440127713705448,0,-67.1047981162329,"gulf",0.613,0,11,24,8,4.54705
"ras15",2006,"RasGhanada","t1","ras15_t1",6,14,33.1867213114754,21.1773770491803,0.816298355666897,0.48831929892737,0.0672182573980327,-0.0512227847059308,24,320,0.121114754098361,0.0618617001492457,0.086672131147541,0.0440127713705448,0,-67.1047981162329,"gulf",0.526,0,11,24,8,2.5541
"ras15",2006,"RasGhanada","t2","ras15_t2",6,14,33.1867213114754,21.1773770491803,0.816298355666897,0.48831929892737,0.0672182573980327,-0.0512227847059308,24,320,0.121114754098361,0.0618617001492457,0.086672131147541,0.0440127713705448,0,-67.1047981162329,"gulf",0.663,0,11,24,8,2.5541
"ras16",2006,"RasGhanada","t1","ras16_t1",7,15,33.1867213114754,21.1773770491803,0.816298355666897,0.48831929892737,0.0672182573980327,-0.0512227847059308,24,320,0.121114754098361,0.0618617001492457,0.086672131147541,0.0440127713705448,0,-67.1047981162329,"gulf",0.626,0,11,24,8,3.544
"ras16",2006,"RasGhanada","t2","ras16_t2",7,15,33.1867213114754,21.1773770491803,0.816298355666897,0.48831929892737,0.0672182573980327,-0.0512227847059308,24,320,0.121114754098361,0.0618617001492457,0.086672131147541,0.0440127713705448,0,-67.1047981162329,"gulf",1.031,0,11,24,8,3.544
"ras21",2006,"RasGhanada","t1","ras21_t1",8.5,24,33.1867213114754,21.1773770491803,0.816298355666897,0.48831929892737,0.0672182573980327,-0.0512227847059308,24,320,0.121114754098361,0.0618617001492457,0.086672131147541,0.0440127713705448,0,-67.1047981162329,"gulf",0.494,0,11,24,8,4.928
"ras21",2006,"RasGhanada","t2","ras21_t2",8.5,24,33.1867213114754,21.1773770491803,0.816298355666897,0.48831929892737,0.0672182573980327,-0.0512227847059308,24,320,0.121114754098361,0.0618617001492457,0.086672131147541,0.0440127713705448,0,-67.1047981162329,"gulf",0.47,0,11,24,8,4.928
"sad05",2006,"Saadiyat","t1","sad05_t1",11,18,33.176393442623,20.9890163934426,0.875980793012482,0.504169392125587,0.068958307609993,-0.0530179857595588,21,320,0.0861639344262295,0.0465715150164665,0.0998524590163934,0.0340679889170532,0,-47.7313330829349,"gulf",1.128,1,12,25,16,5.885
"sad05",2006,"Saadiyat","t2","sad05_t2",11,18,33.176393442623,20.9890163934426,0.875980793012482,0.504169392125587,0.068958307609993,-0.0530179857595588,21,320,0.0861639344262295,0.0465715150164665,0.0998524590163934,0.0340679889170532,0,-47.7313330829349,"gulf",0.608,1,12,25,16,5.885
"sad07",2006,"Saadiyat","t1","sad07_t1",10,17,33.176393442623,20.9890163934426,0.875980793012482,0.504169392125587,0.068958307609993,-0.0530179857595588,21,320,0.0861639344262295,0.0465715150164665,0.0998524590163934,0.0340679889170532,0,-47.7313330829349,"gulf",1.421,1,12,25,16,5.24735
"sad07",2006,"Saadiyat","t2","sad07_t2",10,17,33.176393442623,20.9890163934426,0.875980793012482,0.504169392125587,0.068958307609993,-0.0530179857595588,21,320,0.0861639344262295,0.0465715150164665,0.0998524590163934,0.0340679889170532,0,-47.7313330829349,"gulf",1.052,1,12,25,16,5.24735
"sad08",2006,"Saadiyat","t1","sad08_t1",11,16,33.176393442623,20.9890163934426,0.875980793012482,0.504169392125587,0.068958307609993,-0.0530179857595588,21,320,0.0861639344262295,0.0465715150164665,0.0998524590163934,0.0340679889170532,0,-47.7313330829349,"gulf",1.253,1,12,25,16,6.9657
"sad08",2006,"Saadiyat","t2","sad08_t2",11,16,33.176393442623,20.9890163934426,0.875980793012482,0.504169392125587,0.068958307609993,-0.0530179857595588,21,320,0.0861639344262295,0.0465715150164665,0.0998524590163934,0.0340679889170532,0,-47.7313330829349,"gulf",0.567,1,12,25,16,6.9657
"sad12",2006,"Saadiyat","t1","sad12_t1",9,16,33.176393442623,20.9890163934426,0.875980793012482,0.504169392125587,0.068958307609993,-0.0530179857595588,21,320,0.0861639344262295,0.0465715150164665,0.0998524590163934,0.0340679889170532,0,-47.7313330829349,"gulf",0.649,1,12,25,16,4.6838
"sad12",2006,"Saadiyat","t2","sad12_t2",9,16,33.176393442623,20.9890163934426,0.875980793012482,0.504169392125587,0.068958307609993,-0.0530179857595588,21,320,0.0861639344262295,0.0465715150164665,0.0998524590163934,0.0340679889170532,0,-47.7313330829349,"gulf",1.553,1,12,25,16,4.6838
"sad13",2006,"Saadiyat","t1","sad13_t1",5,15,33.176393442623,20.9890163934426,0.875980793012482,0.504169392125587,0.068958307609993,-0.0530179857595588,21,320,0.0861639344262295,0.0465715150164665,0.0998524590163934,0.0340679889170532,0,-47.7313330829349,"gulf",0.621,1,12,25,16,2.75235
"sad13",2006,"Saadiyat","t2","sad13_t2",5,15,33.176393442623,20.9890163934426,0.875980793012482,0.504169392125587,0.068958307609993,-0.0530179857595588,21,320,0.0861639344262295,0.0465715150164665,0.0998524590163934,0.0340679889170532,0,-47.7313330829349,"gulf",0.433,1,12,25,16,2.75235
"sad15",2006,"Saadiyat","t1","sad15_t1",14,22,33.176393442623,20.9890163934426,0.875980793012482,0.504169392125587,0.068958307609993,-0.0530179857595588,21,320,0.0861639344262295,0.0465715150164665,0.0998524590163934,0.0340679889170532,0,-47.7313330829349,"gulf",1.044,1,12,25,16,8.94
"sad15",2006,"Saadiyat","t2","sad15_t2",14,22,33.176393442623,20.9890163934426,0.875980793012482,0.504169392125587,0.068958307609993,-0.0530179857595588,21,320,0.0861639344262295,0.0465715150164665,0.0998524590163934,0.0340679889170532,0,-47.7313330829349,"gulf",0.813,1,12,25,16,8.94
"sad22",2006,"Saadiyat","t1","sad22_t1",7,15,33.176393442623,20.9890163934426,0.875980793012482,0.504169392125587,0.068958307609993,-0.0530179857595588,21,320,0.0861639344262295,0.0465715150164665,0.0998524590163934,0.0340679889170532,0,-47.7313330829349,"gulf",0.652,1,12,25,16,2.68625
"sad22",2006,"Saadiyat","t2","sad22_t2",7,15,33.176393442623,20.9890163934426,0.875980793012482,0.504169392125587,0.068958307609993,-0.0530179857595588,21,320,0.0861639344262295,0.0465715150164665,0.0998524590163934,0.0340679889170532,0,-47.7313330829349,"gulf",0.972,1,12,25,16,2.68625
"ala01",2007,"AlAqah","t1","ala01_t1",7,23,32.5427868852459,22.9334426229508,0.245804022518629,0.634426594512822,0.115377947894802,-0.0299404864798124,66,286,0.114016393442623,0.075801603281918,0.119196721311475,0.0501447304217605,49.3717653958942,0,"oman",0.839,0,3,0,0,3.3321
"ala01",2007,"AlAqah","t2","ala01_t2",7,23,32.5427868852459,22.9334426229508,0.245804022518629,0.634426594512822,0.115377947894802,-0.0299404864798124,66,286,0.114016393442623,0.075801603281918,0.119196721311475,0.0501447304217605,49.3717653958942,0,"oman",1.244,0,3,0,0,3.3321
"ala08",2007,"AlAqah","t1","ala08_t1",8,15,32.5427868852459,22.9334426229508,0.245804022518629,0.634426594512822,0.115377947894802,-0.0299404864798124,66,286,0.114016393442623,0.075801603281918,0.119196721311475,0.0501447304217605,49.3717653958942,0,"oman",1.449,0,3,0,0,4.4507
"ala08",2007,"AlAqah","t2","ala08_t2",8,15,32.5427868852459,22.9334426229508,0.245804022518629,0.634426594512822,0.115377947894802,-0.0299404864798124,66,286,0.114016393442623,0.075801603281918,0.119196721311475,0.0501447304217605,49.3717653958942,0,"oman",1.339,0,3,0,0,4.4507
"ala10",2007,"AlAqah","t1","ala10_t1",8.5,18,32.5427868852459,22.9334426229508,0.245804022518629,0.634426594512822,0.115377947894802,-0.0299404864798124,66,286,0.114016393442623,0.075801603281918,0.119196721311475,0.0501447304217605,49.3717653958942,0,"oman",0.942,0,3,0,0,5.2963
"ala10",2007,"AlAqah","t2","ala10_t2",8.5,18,32.5427868852459,22.9334426229508,0.245804022518629,0.634426594512822,0.115377947894802,-0.0299404864798124,66,286,0.114016393442623,0.075801603281918,0.119196721311475,0.0501447304217605,49.3717653958942,0,"oman",0.775,0,3,0,0,5.2963
"ala12",2007,"AlAqah","t1","ala12_t1",13.5,23,32.5427868852459,22.9334426229508,0.245804022518629,0.634426594512822,0.115377947894802,-0.0299404864798124,66,286,0.114016393442623,0.075801603281918,0.119196721311475,0.0501447304217605,49.3717653958942,0,"oman",0.505,0,3,0,0,10.7705
"ala12",2007,"AlAqah","t2","ala12_t2",13.5,23,32.5427868852459,22.9334426229508,0.245804022518629,0.634426594512822,0.115377947894802,-0.0299404864798124,66,286,0.114016393442623,0.075801603281918,0.119196721311475,0.0501447304217605,49.3717653958942,0,"oman",0.648,0,3,0,0,10.7705
"del01",2007,"Delma","t1","del01_t1",7,15,34.3372131147541,18.6267213114754,0.620547396286739,0.552711893447635,0.0585051652467383,-0.0899831254887434,19,328,0.0789344262295082,0.0429654391546116,0.0644426229508197,0.0264124494573827,138.178416422288,-638.86916978461,"gulf",1.02,32,54,84,68,3.67775
"del01",2007,"Delma","t2","del01_t2",7,15,34.3372131147541,18.6267213114754,0.620547396286739,0.552711893447635,0.0585051652467383,-0.0899831254887434,19,328,0.0789344262295082,0.0429654391546116,0.0644426229508197,0.0264124494573827,138.178416422288,-638.86916978461,"gulf",0.809,32,54,84,68,3.67775
"del07",2007,"Delma","t1","del07_t1",10,19,34.3372131147541,18.6267213114754,0.620547396286739,0.552711893447635,0.0585051652467383,-0.0899831254887434,19,328,0.0789344262295082,0.0429654391546116,0.0644426229508197,0.0264124494573827,138.178416422288,-638.86916978461,"gulf",1.078,32,54,84,68,6.35895
"del07",2007,"Delma","t2","del07_t2",10,19,34.3372131147541,18.6267213114754,0.620547396286739,0.552711893447635,0.0585051652467383,-0.0899831254887434,19,328,0.0789344262295082,0.0429654391546116,0.0644426229508197,0.0264124494573827,138.178416422288,-638.86916978461,"gulf",0.727,32,54,84,68,6.35895
"del08",2007,"Delma","t2","del08_t2",8,16,34.3372131147541,18.6267213114754,0.620547396286739,0.552711893447635,0.0585051652467383,-0.0899831254887434,19,328,0.0789344262295082,0.0429654391546116,0.0644426229508197,0.0264124494573827,138.178416422288,-638.86916978461,"gulf",0.444,32,54,84,68,2.77565
"del09",2007,"Delma","t1","del09_t1",6,15,34.3372131147541,18.6267213114754,0.620547396286739,0.552711893447635,0.0585051652467383,-0.0899831254887434,19,328,0.0789344262295082,0.0429654391546116,0.0644426229508197,0.0264124494573827,138.178416422288,-638.86916978461,"gulf",0.641,32,54,84,68,3.58835
"del09",2007,"Delma","t2","del09_t2",6,15,34.3372131147541,18.6267213114754,0.620547396286739,0.552711893447635,0.0585051652467383,-0.0899831254887434,19,328,0.0789344262295082,0.0429654391546116,0.0644426229508197,0.0264124494573827,138.178416422288,-638.86916978461,"gulf",0.318,32,54,84,68,3.58835
"del12",2007,"Delma","t1","del12_t1",12,20,34.3372131147541,18.6267213114754,0.620547396286739,0.552711893447635,0.0585051652467383,-0.0899831254887434,19,328,0.0789344262295082,0.0429654391546116,0.0644426229508197,0.0264124494573827,138.178416422288,-638.86916978461,"gulf",0.66,32,54,84,68,7.2398
"del12",2007,"Delma","t2","del12_t2",12,20,34.3372131147541,18.6267213114754,0.620547396286739,0.552711893447635,0.0585051652467383,-0.0899831254887434,19,328,0.0789344262295082,0.0429654391546116,0.0644426229508197,0.0264124494573827,138.178416422288,-638.86916978461,"gulf",1.238,32,54,84,68,7.2398
"del20",2007,"Delma","t1","del20_t1",9,14,34.3372131147541,18.6267213114754,0.620547396286739,0.552711893447635,0.0585051652467383,-0.0899831254887434,19,328,0.0789344262295082,0.0429654391546116,0.0644426229508197,0.0264124494573827,138.178416422288,-638.86916978461,"gulf",1.13,32,54,84,68,5.4961
"del20",2007,"Delma","t2","del20_t2",9,14,34.3372131147541,18.6267213114754,0.620547396286739,0.552711893447635,0.0585051652467383,-0.0899831254887434,19,328,0.0789344262295082,0.0429654391546116,0.0644426229508197,0.0264124494573827,138.178416422288,-638.86916978461,"gulf",0.618,32,54,84,68,5.4961
"dib03",2007,"Dibba","t1","dib03_t1",8,24,32.4990163934426,22.8377049180328,0.226799422711074,0.641783205654456,0.115039387578714,-0.0310672922583035,66,286,0.117918032786885,0.0748933230406127,0.129885245901639,0.0471158495486235,67.0519882697948,0,"oman",0.822,0,3,0,0,4.02935
"dib03",2007,"Dibba","t2","dib03_t2",8,24,32.4990163934426,22.8377049180328,0.226799422711074,0.641783205654456,0.115039387578714,-0.0310672922583035,66,286,0.117918032786885,0.0748933230406127,0.129885245901639,0.0471158495486235,67.0519882697948,0,"oman",1.334,0,3,0,0,4.02935
"dib04",2007,"Dibba","t1","dib04_t1",14,28,32.4990163934426,22.8377049180328,0.226799422711074,0.641783205654456,0.115039387578714,-0.0310672922583035,66,286,0.117918032786885,0.0748933230406127,0.129885245901639,0.0471158495486235,67.0519882697948,0,"oman",0.626,0,3,0,0,9.8957
"dib04",2007,"Dibba","t2","dib04_t2",14,28,32.4990163934426,22.8377049180328,0.226799422711074,0.641783205654456,0.115039387578714,-0.0310672922583035,66,286,0.117918032786885,0.0748933230406127,0.129885245901639,0.0471158495486235,67.0519882697948,0,"oman",0.763,0,3,0,0,9.8957
"dib06",2007,"Dibba","t1","dib06_t1",8.5,21,32.4990163934426,22.8377049180328,0.226799422711074,0.641783205654456,0.115039387578714,-0.0310672922583035,66,286,0.117918032786885,0.0748933230406127,0.129885245901639,0.0471158495486235,67.0519882697948,0,"oman",0.439,0,3,0,0,4.0678
"dib06",2007,"Dibba","t2","dib06_t2",8.5,21,32.4990163934426,22.8377049180328,0.226799422711074,0.641783205654456,0.115039387578714,-0.0310672922583035,66,286,0.117918032786885,0.0748933230406127,0.129885245901639,0.0471158495486235,67.0519882697948,0,"oman",1.167,0,3,0,0,4.0678
"dib08",2007,"Dibba","t1","dib08_t1",7,23,32.4990163934426,22.8377049180328,0.226799422711074,0.641783205654456,0.115039387578714,-0.0310672922583035,66,286,0.117918032786885,0.0748933230406127,0.129885245901639,0.0471158495486235,67.0519882697948,0,"oman",0.941,0,3,0,0,3.12775
"dib08",2007,"Dibba","t2","dib08_t2",7,23,32.4990163934426,22.8377049180328,0.226799422711074,0.641783205654456,0.115039387578714,-0.0310672922583035,66,286,0.117918032786885,0.0748933230406127,0.129885245901639,0.0471158495486235,67.0519882697948,0,"oman",0.703,0,3,0,0,3.12775
"ras04",2007,"RasGhanada","t1","ras04_t1",7.5,14,33.8116393442623,20.1191803278689,0.754959811473359,0.62216873469038,0.0485438531505948,-0.0764327283203688,7,314,0.136655737704918,0.0813920318061299,0.0730327868852459,0.0482386315495215,0,-447.968950204412,"gulf",0.621,19,39,42,30,5.1363
"ras04",2007,"RasGhanada","t2","ras04_t2",7.5,14,33.8116393442623,20.1191803278689,0.754959811473359,0.62216873469038,0.0485438531505948,-0.0764327283203688,7,314,0.136655737704918,0.0813920318061299,0.0730327868852459,0.0482386315495215,0,-447.968950204412,"gulf",0.634,19,39,42,30,5.1363
"ras07",2007,"RasGhanada","t1","ras07_t1",4,11,33.8116393442623,20.1191803278689,0.754959811473359,0.62216873469038,0.0485438531505948,-0.0764327283203688,7,314,0.136655737704918,0.0813920318061299,0.0730327868852459,0.0482386315495215,0,-447.968950204412,"gulf",0.551,19,39,42,30,1.74735
"ras07",2007,"RasGhanada","t2","ras07_t2",4,11,33.8116393442623,20.1191803278689,0.754959811473359,0.62216873469038,0.0485438531505948,-0.0764327283203688,7,314,0.136655737704918,0.0813920318061299,0.0730327868852459,0.0482386315495215,0,-447.968950204412,"gulf",0.398,19,39,42,30,1.74735
"ras09",2007,"RasGhanada","t1","ras09_t1",5,18,33.8116393442623,20.1191803278689,0.754959811473359,0.62216873469038,0.0485438531505948,-0.0764327283203688,7,314,0.136655737704918,0.0813920318061299,0.0730327868852459,0.0482386315495215,0,-447.968950204412,"gulf",0.492,19,39,42,30,2.20245
"ras09",2007,"RasGhanada","t2","ras09_t2",5,18,33.8116393442623,20.1191803278689,0.754959811473359,0.62216873469038,0.0485438531505948,-0.0764327283203688,7,314,0.136655737704918,0.0813920318061299,0.0730327868852459,0.0482386315495215,0,-447.968950204412,"gulf",0.505,19,39,42,30,2.20245
"ras11",2007,"RasGhanada","t1","ras11_t1",11,14,33.8116393442623,20.1191803278689,0.754959811473359,0.62216873469038,0.0485438531505948,-0.0764327283203688,7,314,0.136655737704918,0.0813920318061299,0.0730327868852459,0.0482386315495215,0,-447.968950204412,"gulf",0.777,19,39,42,30,6.97135
"ras11",2007,"RasGhanada","t2","ras11_t2",11,14,33.8116393442623,20.1191803278689,0.754959811473359,0.62216873469038,0.0485438531505948,-0.0764327283203688,7,314,0.136655737704918,0.0813920318061299,0.0730327868852459,0.0482386315495215,0,-447.968950204412,"gulf",0.888,19,39,42,30,6.97135
